image_path,label,dataset_source
data/processed\images\fer_train_fear_Training_87743488.jpg,fear,FER
data/processed\images\fer_train_fear_Training_8779281.jpg,fear,FER
data/processed\images\fer_train_fear_Training_87810830.jpg,fear,FER
data/processed\images\fer_train_fear_Training_87818024.jpg,fear,FER
data/processed\images\fer_train_fear_Training_87851920.jpg,fear,FER
data/processed\images\fer_train_fear_Training_87865449.jpg,fear,FER
data/processed\images\fer_train_fear_Training_87873349.jpg,fear,FER
data/processed\images\fer_train_fear_Training_87884962.jpg,fear,FER
data/processed\images\fer_train_fear_Training_87886125.jpg,fear,FER
data/processed\images\fer_train_fear_Training_87895152.jpg,fear,FER
data/processed\images\fer_train_fear_Training_87901249.jpg,fear,FER
data/processed\images\fer_train_fear_Training_87903138.jpg,fear,FER
data/processed\images\fer_train_fear_Training_87903666.jpg,fear,FER
data/processed\images\fer_train_fear_Training_87920724.jpg,fear,FER
data/processed\images\fer_train_fear_Training_8797504.jpg,fear,FER
data/processed\images\fer_train_fear_Training_87981577.jpg,fear,FER
data/processed\images\fer_train_fear_Training_88038728.jpg,fear,FER
data/processed\images\fer_train_fear_Training_88052893.jpg,fear,FER
data/processed\images\fer_train_fear_Training_88054161.jpg,fear,FER
data/processed\images\fer_train_fear_Training_88073663.jpg,fear,FER
data/processed\images\fer_train_fear_Training_88081911.jpg,fear,FER
data/processed\images\fer_train_fear_Training_88085394.jpg,fear,FER
data/processed\images\fer_train_fear_Training_88088826.jpg,fear,FER
data/processed\images\fer_train_fear_Training_88090454.jpg,fear,FER
data/processed\images\fer_train_fear_Training_88096426.jpg,fear,FER
data/processed\images\fer_train_fear_Training_88135811.jpg,fear,FER
data/processed\images\fer_train_fear_Training_88165263.jpg,fear,FER
data/processed\images\fer_train_fear_Training_88170709.jpg,fear,FER
data/processed\images\fer_train_fear_Training_88196605.jpg,fear,FER
data/processed\images\fer_train_fear_Training_88216107.jpg,fear,FER
data/processed\images\fer_train_fear_Training_88299723.jpg,fear,FER
data/processed\images\fer_train_fear_Training_88352658.jpg,fear,FER
data/processed\images\fer_train_fear_Training_88439345.jpg,fear,FER
data/processed\images\fer_train_fear_Training_88439684.jpg,fear,FER
data/processed\images\fer_train_fear_Training_88451302.jpg,fear,FER
data/processed\images\fer_train_fear_Training_88455936.jpg,fear,FER
data/processed\images\fer_train_fear_Training_88484938.jpg,fear,FER
data/processed\images\fer_train_fear_Training_88489850.jpg,fear,FER
data/processed\images\fer_train_fear_Training_88530257.jpg,fear,FER
data/processed\images\fer_train_fear_Training_88535299.jpg,fear,FER
data/processed\images\fer_train_fear_Training_8854548.jpg,fear,FER
data/processed\images\fer_train_fear_Training_88565292.jpg,fear,FER
data/processed\images\fer_train_fear_Training_88630615.jpg,fear,FER
data/processed\images\fer_train_fear_Training_88647115.jpg,fear,FER
data/processed\images\fer_train_fear_Training_88660457.jpg,fear,FER
data/processed\images\fer_train_fear_Training_88666991.jpg,fear,FER
data/processed\images\fer_train_fear_Training_88673713.jpg,fear,FER
data/processed\images\fer_train_fear_Training_88691232.jpg,fear,FER
data/processed\images\fer_train_fear_Training_88714175.jpg,fear,FER
data/processed\images\fer_train_fear_Training_88749455.jpg,fear,FER
data/processed\images\fer_train_fear_Training_88755071.jpg,fear,FER
data/processed\images\fer_train_fear_Training_88756840.jpg,fear,FER
data/processed\images\fer_train_fear_Training_88791820.jpg,fear,FER
data/processed\images\fer_train_fear_Training_88807796.jpg,fear,FER
data/processed\images\fer_train_fear_Training_88831227.jpg,fear,FER
data/processed\images\fer_train_fear_Training_8888161.jpg,fear,FER
data/processed\images\fer_train_fear_Training_88906865.jpg,fear,FER
data/processed\images\fer_train_fear_Training_88917157.jpg,fear,FER
data/processed\images\fer_train_fear_Training_88951145.jpg,fear,FER
data/processed\images\fer_train_fear_Training_8899822.jpg,fear,FER
data/processed\images\fer_train_fear_Training_89016091.jpg,fear,FER
data/processed\images\fer_train_fear_Training_89031934.jpg,fear,FER
data/processed\images\fer_train_fear_Training_89050041.jpg,fear,FER
data/processed\images\fer_train_fear_Training_8907474.jpg,fear,FER
data/processed\images\fer_train_fear_Training_89096197.jpg,fear,FER
data/processed\images\fer_train_fear_Training_89123510.jpg,fear,FER
data/processed\images\fer_train_fear_Training_89124066.jpg,fear,FER
data/processed\images\fer_train_fear_Training_8915228.jpg,fear,FER
data/processed\images\fer_train_fear_Training_89155187.jpg,fear,FER
data/processed\images\fer_train_fear_Training_89187908.jpg,fear,FER
data/processed\images\fer_train_fear_Training_89211493.jpg,fear,FER
data/processed\images\fer_train_fear_Training_89222305.jpg,fear,FER
data/processed\images\fer_train_fear_Training_89223896.jpg,fear,FER
data/processed\images\fer_train_fear_Training_89239029.jpg,fear,FER
data/processed\images\fer_train_fear_Training_89243899.jpg,fear,FER
data/processed\images\fer_train_fear_Training_89267810.jpg,fear,FER
data/processed\images\fer_train_fear_Training_89268024.jpg,fear,FER
data/processed\images\fer_train_fear_Training_89319883.jpg,fear,FER
data/processed\images\fer_train_fear_Training_89320674.jpg,fear,FER
data/processed\images\fer_train_fear_Training_89356500.jpg,fear,FER
data/processed\images\fer_train_fear_Training_893818.jpg,fear,FER
data/processed\images\fer_train_fear_Training_89386308.jpg,fear,FER
data/processed\images\fer_train_fear_Training_89433093.jpg,fear,FER
data/processed\images\fer_train_fear_Training_8945906.jpg,fear,FER
data/processed\images\fer_train_fear_Training_89464263.jpg,fear,FER
data/processed\images\fer_train_fear_Training_8950281.jpg,fear,FER
data/processed\images\fer_train_fear_Training_89529453.jpg,fear,FER
data/processed\images\fer_train_fear_Training_89549024.jpg,fear,FER
data/processed\images\fer_train_fear_Training_89575609.jpg,fear,FER
data/processed\images\fer_train_fear_Training_89579037.jpg,fear,FER
data/processed\images\fer_train_fear_Training_89588176.jpg,fear,FER
data/processed\images\fer_train_fear_Training_89620277.jpg,fear,FER
data/processed\images\fer_train_fear_Training_89643824.jpg,fear,FER
data/processed\images\fer_train_fear_Training_89649221.jpg,fear,FER
data/processed\images\fer_train_fear_Training_89657133.jpg,fear,FER
data/processed\images\fer_train_fear_Training_89684349.jpg,fear,FER
data/processed\images\fer_train_fear_Training_89716625.jpg,fear,FER
data/processed\images\fer_train_fear_Training_89771940.jpg,fear,FER
data/processed\images\fer_train_fear_Training_89777169.jpg,fear,FER
data/processed\images\fer_train_fear_Training_8978144.jpg,fear,FER
data/processed\images\fer_train_fear_Training_89873943.jpg,fear,FER
data/processed\images\fer_train_fear_Training_89882062.jpg,fear,FER
data/processed\images\fer_train_fear_Training_89906385.jpg,fear,FER
data/processed\images\fer_train_fear_Training_89925102.jpg,fear,FER
data/processed\images\fer_train_fear_Training_89931272.jpg,fear,FER
data/processed\images\fer_train_fear_Training_89985124.jpg,fear,FER
data/processed\images\fer_train_fear_Training_89998154.jpg,fear,FER
data/processed\images\fer_train_fear_Training_90000251.jpg,fear,FER
data/processed\images\fer_train_fear_Training_90006164.jpg,fear,FER
data/processed\images\fer_train_fear_Training_90063711.jpg,fear,FER
data/processed\images\fer_train_fear_Training_90069123.jpg,fear,FER
data/processed\images\fer_train_fear_Training_9011648.jpg,fear,FER
data/processed\images\fer_train_fear_Training_9013309.jpg,fear,FER
data/processed\images\fer_train_fear_Training_90135006.jpg,fear,FER
data/processed\images\fer_train_fear_Training_90145064.jpg,fear,FER
data/processed\images\fer_train_fear_Training_90148108.jpg,fear,FER
data/processed\images\fer_train_fear_Training_9014912.jpg,fear,FER
data/processed\images\fer_train_fear_Training_90213112.jpg,fear,FER
data/processed\images\fer_train_fear_Training_90314753.jpg,fear,FER
data/processed\images\fer_train_fear_Training_90336031.jpg,fear,FER
data/processed\images\fer_train_fear_Training_90374410.jpg,fear,FER
data/processed\images\fer_train_fear_Training_90377115.jpg,fear,FER
data/processed\images\fer_train_fear_Training_90382892.jpg,fear,FER
data/processed\images\fer_train_fear_Training_90390677.jpg,fear,FER
data/processed\images\fer_train_fear_Training_90404688.jpg,fear,FER
data/processed\images\fer_train_fear_Training_90431564.jpg,fear,FER
data/processed\images\fer_train_fear_Training_90442444.jpg,fear,FER
data/processed\images\fer_train_fear_Training_90448424.jpg,fear,FER
data/processed\images\fer_train_fear_Training_90499367.jpg,fear,FER
data/processed\images\fer_train_fear_Training_9050942.jpg,fear,FER
data/processed\images\fer_train_fear_Training_90553507.jpg,fear,FER
data/processed\images\fer_train_fear_Training_90560520.jpg,fear,FER
data/processed\images\fer_train_fear_Training_90566252.jpg,fear,FER
data/processed\images\fer_train_fear_Training_90617831.jpg,fear,FER
data/processed\images\fer_train_fear_Training_90617849.jpg,fear,FER
data/processed\images\fer_train_fear_Training_90635707.jpg,fear,FER
data/processed\images\fer_train_fear_Training_90667776.jpg,fear,FER
data/processed\images\fer_train_fear_Training_90678533.jpg,fear,FER
data/processed\images\fer_train_fear_Training_90684260.jpg,fear,FER
data/processed\images\fer_train_fear_Training_90690028.jpg,fear,FER
data/processed\images\fer_train_fear_Training_90700692.jpg,fear,FER
data/processed\images\fer_train_fear_Training_90717505.jpg,fear,FER
data/processed\images\fer_train_fear_Training_90746169.jpg,fear,FER
data/processed\images\fer_train_fear_Training_90755578.jpg,fear,FER
data/processed\images\fer_train_fear_Training_907677.jpg,fear,FER
data/processed\images\fer_train_fear_Training_90788470.jpg,fear,FER
data/processed\images\fer_train_fear_Training_90813066.jpg,fear,FER
data/processed\images\fer_train_fear_Training_90855578.jpg,fear,FER
data/processed\images\fer_train_fear_Training_90860488.jpg,fear,FER
data/processed\images\fer_train_fear_Training_9087149.jpg,fear,FER
data/processed\images\fer_train_fear_Training_90893446.jpg,fear,FER
data/processed\images\fer_train_fear_Training_90938861.jpg,fear,FER
data/processed\images\fer_train_fear_Training_90969633.jpg,fear,FER
data/processed\images\fer_train_fear_Training_90972539.jpg,fear,FER
data/processed\images\fer_train_fear_Training_9099503.jpg,fear,FER
data/processed\images\fer_train_fear_Training_91005353.jpg,fear,FER
data/processed\images\fer_train_fear_Training_91008891.jpg,fear,FER
data/processed\images\fer_train_fear_Training_91012221.jpg,fear,FER
data/processed\images\fer_train_fear_Training_91027749.jpg,fear,FER
data/processed\images\fer_train_fear_Training_91035569.jpg,fear,FER
data/processed\images\fer_train_fear_Training_91070801.jpg,fear,FER
data/processed\images\fer_train_fear_Training_91079950.jpg,fear,FER
data/processed\images\fer_train_fear_Training_91161249.jpg,fear,FER
data/processed\images\fer_train_fear_Training_91178645.jpg,fear,FER
data/processed\images\fer_train_fear_Training_91234340.jpg,fear,FER
data/processed\images\fer_train_fear_Training_91282946.jpg,fear,FER
data/processed\images\fer_train_fear_Training_91342300.jpg,fear,FER
data/processed\images\fer_train_fear_Training_91359583.jpg,fear,FER
data/processed\images\fer_train_fear_Training_91377853.jpg,fear,FER
data/processed\images\fer_train_fear_Training_91434212.jpg,fear,FER
data/processed\images\fer_train_fear_Training_91452710.jpg,fear,FER
data/processed\images\fer_train_fear_Training_91457708.jpg,fear,FER
data/processed\images\fer_train_fear_Training_91466839.jpg,fear,FER
data/processed\images\fer_train_fear_Training_91504819.jpg,fear,FER
data/processed\images\fer_train_fear_Training_91514574.jpg,fear,FER
data/processed\images\fer_train_fear_Training_91519876.jpg,fear,FER
data/processed\images\fer_train_fear_Training_91542766.jpg,fear,FER
data/processed\images\fer_train_fear_Training_91552954.jpg,fear,FER
data/processed\images\fer_train_fear_Training_91588777.jpg,fear,FER
data/processed\images\fer_train_fear_Training_91648182.jpg,fear,FER
data/processed\images\fer_train_fear_Training_91656667.jpg,fear,FER
data/processed\images\fer_train_fear_Training_91657048.jpg,fear,FER
data/processed\images\fer_train_fear_Training_91703839.jpg,fear,FER
data/processed\images\fer_train_fear_Training_91731723.jpg,fear,FER
data/processed\images\fer_train_fear_Training_91744656.jpg,fear,FER
data/processed\images\fer_train_fear_Training_91750517.jpg,fear,FER
data/processed\images\fer_train_fear_Training_91782114.jpg,fear,FER
data/processed\images\fer_train_fear_Training_91825354.jpg,fear,FER
data/processed\images\fer_train_fear_Training_91892302.jpg,fear,FER
data/processed\images\fer_train_fear_Training_9190595.jpg,fear,FER
data/processed\images\fer_train_fear_Training_91944715.jpg,fear,FER
data/processed\images\fer_train_fear_Training_91979523.jpg,fear,FER
data/processed\images\fer_train_fear_Training_91996560.jpg,fear,FER
data/processed\images\fer_train_fear_Training_92021165.jpg,fear,FER
data/processed\images\fer_train_fear_Training_92024508.jpg,fear,FER
data/processed\images\fer_train_fear_Training_92076632.jpg,fear,FER
data/processed\images\fer_train_fear_Training_92079033.jpg,fear,FER
data/processed\images\fer_train_fear_Training_92095105.jpg,fear,FER
data/processed\images\fer_train_fear_Training_92127745.jpg,fear,FER
data/processed\images\fer_train_fear_Training_9214983.jpg,fear,FER
data/processed\images\fer_train_fear_Training_92165833.jpg,fear,FER
data/processed\images\fer_train_fear_Training_92168412.jpg,fear,FER
data/processed\images\fer_train_fear_Training_92197097.jpg,fear,FER
data/processed\images\fer_train_fear_Training_92217712.jpg,fear,FER
data/processed\images\fer_train_fear_Training_92235969.jpg,fear,FER
data/processed\images\fer_train_fear_Training_92245499.jpg,fear,FER
data/processed\images\fer_train_fear_Training_92280160.jpg,fear,FER
data/processed\images\fer_train_fear_Training_92314057.jpg,fear,FER
data/processed\images\fer_train_fear_Training_92349096.jpg,fear,FER
data/processed\images\fer_train_fear_Training_92351271.jpg,fear,FER
data/processed\images\fer_train_fear_Training_92389048.jpg,fear,FER
data/processed\images\fer_train_fear_Training_92395444.jpg,fear,FER
data/processed\images\fer_train_fear_Training_92400462.jpg,fear,FER
data/processed\images\fer_train_fear_Training_92419956.jpg,fear,FER
data/processed\images\fer_train_fear_Training_92439925.jpg,fear,FER
data/processed\images\fer_train_fear_Training_92472970.jpg,fear,FER
data/processed\images\fer_train_fear_Training_92510823.jpg,fear,FER
data/processed\images\fer_train_fear_Training_9252013.jpg,fear,FER
data/processed\images\fer_train_fear_Training_92534929.jpg,fear,FER
data/processed\images\fer_train_fear_Training_92558983.jpg,fear,FER
data/processed\images\fer_train_fear_Training_9256951.jpg,fear,FER
data/processed\images\fer_train_fear_Training_92579050.jpg,fear,FER
data/processed\images\fer_train_fear_Training_9261998.jpg,fear,FER
data/processed\images\fer_train_fear_Training_92633065.jpg,fear,FER
data/processed\images\fer_train_fear_Training_92652283.jpg,fear,FER
data/processed\images\fer_train_fear_Training_92653741.jpg,fear,FER
