image_path,label,dataset_source
data/processed\images\raf_train_train_06102_aligned.jpg,happiness,RAF
data/processed\images\fer_train_angry_Training_22394449.jpg,anger,FER
data/processed\images\raf_test_test_1333_aligned.jpg,surprise,RAF
data/processed\images\fer_test_happy_PrivateTest_14161794.jpg,happiness,FER
data/processed\images\fer_train_surprise_Training_18242278.jpg,surprise,FER
data/processed\images\raf_train_train_12035_aligned.jpg,neutral,RAF
data/processed\images\raf_train_train_10261_aligned.jpg,neutral,RAF
data/processed\images\fer_train_happy_Training_98924069.jpg,happiness,FER
data/processed\images\raf_test_test_2386_aligned.jpg,disgust,RAF
data/processed\images\fer_train_sad_Training_53452835.jpg,sadness,FER
data/processed\images\fer_test_sad_PrivateTest_90571997.jpg,sadness,FER
data/processed\images\ck_256.jpg,sadness,CK+
data/processed\images\fer_train_sad_Training_38472490.jpg,sadness,FER
data/processed\images\fer_train_sad_Training_86123753.jpg,sadness,FER
data/processed\images\fer_train_sad_Training_74779597.jpg,sadness,FER
data/processed\images\fer_train_happy_Training_26521014.jpg,happiness,FER
data/processed\images\fer_test_happy_PublicTest_49452096.jpg,happiness,FER
data/processed\images\raf_test_test_1213_aligned.jpg,happiness,RAF
data/processed\images\fer_train_happy_Training_27668427.jpg,happiness,FER
data/processed\images\raf_train_train_12187_aligned.jpg,neutral,RAF
data/processed\images\fer_train_happy_Training_42629702.jpg,happiness,FER
data/processed\images\ck_107.jpg,sadness,CK+
data/processed\images\fer_train_angry_Training_57789410.jpg,anger,FER
data/processed\images\raf_train_train_04403_aligned.jpg,happiness,RAF
data/processed\images\raf_test_test_2975_aligned.jpg,neutral,RAF
data/processed\images\raf_train_train_11929_aligned.jpg,neutral,RAF
data/processed\images\fer_train_fear_Training_45793674.jpg,fear,FER
data/processed\images\fer_train_surprise_Training_16167595.jpg,surprise,FER
data/processed\images\fer_train_fear_Training_12774412.jpg,fear,FER
data/processed\images\fer_train_surprise_Training_75766605.jpg,surprise,FER
data/processed\images\fer_test_happy_PrivateTest_66293987.jpg,happiness,FER
data/processed\images\fer_train_happy_Training_78297193.jpg,happiness,FER
data/processed\images\raf_test_test_2499_aligned.jpg,neutral,RAF
data/processed\images\fer_train_surprise_Training_49926859.jpg,surprise,FER
data/processed\images\fer_test_happy_PrivateTest_65227360.jpg,happiness,FER
data/processed\images\raf_train_train_10427_aligned.jpg,neutral,RAF
data/processed\images\fer_train_neutral_Training_3848762.jpg,neutral,FER
data/processed\images\fer_test_fear_PublicTest_74704260.jpg,fear,FER
data/processed\images\ck_182.jpg,sadness,CK+
data/processed\images\fer_train_surprise_Training_87215245.jpg,surprise,FER
data/processed\images\fer_train_angry_Training_52439191.jpg,anger,FER
data/processed\images\fer_test_angry_PrivateTest_75250209.jpg,anger,FER
data/processed\images\fer_train_fear_Training_93094792.jpg,fear,FER
data/processed\images\fer_train_neutral_Training_94895479.jpg,neutral,FER
data/processed\images\fer_train_neutral_Training_23006554.jpg,neutral,FER
data/processed\images\fer_train_neutral_Training_30392075.jpg,neutral,FER
data/processed\images\fer_test_surprise_PrivateTest_98946299.jpg,surprise,FER
data/processed\images\raf_train_train_10836_aligned.jpg,neutral,RAF
data/processed\images\raf_train_train_07637_aligned.jpg,sadness,RAF
data/processed\images\fer_test_surprise_PublicTest_60450589.jpg,surprise,FER
data/processed\images\raf_train_train_09283_aligned.jpg,fear,RAF
data/processed\images\raf_train_train_01974_aligned.jpg,happiness,RAF
data/processed\images\fer_train_neutral_Training_31657581.jpg,neutral,FER
data/processed\images\fer_train_angry_Training_79878112.jpg,anger,FER
data/processed\images\fer_train_happy_Training_3984085.jpg,happiness,FER
data/processed\images\fer_train_fear_Training_92280160.jpg,fear,FER
data/processed\images\fer_train_fear_Training_7008736.jpg,fear,FER
data/processed\images\fer_train_sad_Training_19254032.jpg,sadness,FER
data/processed\images\fer_train_sad_Training_11527318.jpg,sadness,FER
data/processed\images\fer_test_sad_PublicTest_55177909.jpg,sadness,FER
data/processed\images\fer_test_fear_PublicTest_8507890.jpg,fear,FER
data/processed\images\fer_train_happy_Training_11779317.jpg,happiness,FER
data/processed\images\fer_train_happy_Training_86358964.jpg,happiness,FER
data/processed\images\fer_train_happy_Training_65138035.jpg,happiness,FER
data/processed\images\fer_train_happy_Training_23188157.jpg,happiness,FER
data/processed\images\raf_train_train_02051_aligned.jpg,happiness,RAF
data/processed\images\fer_train_fear_Training_82820209.jpg,fear,FER
data/processed\images\raf_test_test_0068_aligned.jpg,happiness,RAF
data/processed\images\fer_test_surprise_PublicTest_87959338.jpg,surprise,FER
data/processed\images\fer_train_fear_Training_18264640.jpg,fear,FER
data/processed\images\fer_test_angry_PrivateTest_28761796.jpg,anger,FER
data/processed\images\fer_train_fear_Training_21413991.jpg,fear,FER
data/processed\images\fer_test_fear_PrivateTest_51684471.jpg,fear,FER
data/processed\images\fer_train_happy_Training_74793686.jpg,happiness,FER
data/processed\images\fer_train_happy_Training_65825735.jpg,happiness,FER
data/processed\images\raf_train_train_07583_aligned.jpg,anger,RAF
data/processed\images\fer_test_sad_PublicTest_24936833.jpg,sadness,FER
data/processed\images\fer_train_sad_Training_836345.jpg,sadness,FER
data/processed\images\fer_train_happy_Training_53394860.jpg,happiness,FER
data/processed\images\raf_train_train_00103_aligned.jpg,disgust,RAF
data/processed\images\fer_train_happy_Training_12625147.jpg,happiness,FER
data/processed\images\raf_test_test_2410_aligned.jpg,neutral,RAF
data/processed\images\fer_test_sad_PublicTest_3519789.jpg,sadness,FER
data/processed\images\fer_train_fear_Training_10896750.jpg,fear,FER
data/processed\images\raf_train_train_00897_aligned.jpg,happiness,RAF
data/processed\images\fer_train_surprise_Training_54719270.jpg,surprise,FER
data/processed\images\fer_train_sad_Training_93837414.jpg,sadness,FER
data/processed\images\raf_train_train_09528_aligned.jpg,disgust,RAF
data/processed\images\fer_train_happy_Training_3651822.jpg,happiness,FER
data/processed\images\fer_train_happy_Training_62161639.jpg,happiness,FER
data/processed\images\raf_train_train_02023_aligned.jpg,happiness,RAF
data/processed\images\fer_train_angry_Training_46310459.jpg,anger,FER
data/processed\images\raf_train_train_01369_aligned.jpg,happiness,RAF
data/processed\images\fer_train_surprise_Training_29009403.jpg,surprise,FER
data/processed\images\fer_train_angry_Training_28099812.jpg,anger,FER
data/processed\images\fer_train_surprise_Training_55612749.jpg,surprise,FER
data/processed\images\fer_train_fear_Training_80843092.jpg,fear,FER
data/processed\images\raf_train_train_10720_aligned.jpg,neutral,RAF
data/processed\images\raf_train_train_04375_aligned.jpg,sadness,RAF
data/processed\images\fer_test_sad_PublicTest_7668919.jpg,sadness,FER
data/processed\images\fer_train_surprise_Training_47997415.jpg,surprise,FER
data/processed\images\raf_test_test_0371_aligned.jpg,happiness,RAF
data/processed\images\fer_test_fear_PrivateTest_81756175.jpg,fear,FER
data/processed\images\raf_train_train_00244_aligned.jpg,happiness,RAF
data/processed\images\fer_train_sad_Training_85947279.jpg,sadness,FER
data/processed\images\fer_train_angry_Training_26544923.jpg,anger,FER
data/processed\images\fer_test_happy_PublicTest_97161581.jpg,happiness,FER
data/processed\images\fer_test_sad_PrivateTest_40329773.jpg,sadness,FER
data/processed\images\fer_train_happy_Training_41653984.jpg,happiness,FER
data/processed\images\fer_test_surprise_PrivateTest_8875376.jpg,surprise,FER
data/processed\images\fer_test_surprise_PublicTest_77715773.jpg,surprise,FER
data/processed\images\fer_train_neutral_Training_90593467.jpg,neutral,FER
data/processed\images\raf_train_train_07302_aligned.jpg,fear,RAF
data/processed\images\fer_train_neutral_Training_48276820.jpg,neutral,FER
data/processed\images\fer_train_surprise_Training_44256987.jpg,surprise,FER
data/processed\images\fer_train_angry_Training_67667183.jpg,anger,FER
data/processed\images\fer_train_sad_Training_72173801.jpg,sadness,FER
data/processed\images\fer_train_happy_Training_48294390.jpg,happiness,FER
data/processed\images\fer_train_surprise_Training_95101558.jpg,surprise,FER
data/processed\images\raf_train_train_07784_aligned.jpg,sadness,RAF
data/processed\images\raf_train_train_01365_aligned.jpg,anger,RAF
data/processed\images\raf_train_train_03381_aligned.jpg,happiness,RAF
data/processed\images\fer_train_fear_Training_97973624.jpg,fear,FER
data/processed\images\raf_train_train_06327_aligned.jpg,happiness,RAF
data/processed\images\fer_train_fear_Training_33644480.jpg,fear,FER
data/processed\images\raf_train_train_06312_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_10291_aligned.jpg,neutral,RAF
data/processed\images\fer_train_angry_Training_57460711.jpg,anger,FER
data/processed\images\fer_train_neutral_Training_71259567.jpg,neutral,FER
data/processed\images\fer_train_neutral_Training_32324224.jpg,neutral,FER
data/processed\images\raf_test_test_1698_aligned.jpg,sadness,RAF
data/processed\images\fer_train_happy_Training_3416891.jpg,happiness,FER
data/processed\images\fer_train_surprise_Training_1002457.jpg,surprise,FER
data/processed\images\fer_train_neutral_Training_21769688.jpg,neutral,FER
data/processed\images\fer_train_neutral_Training_25011789.jpg,neutral,FER
data/processed\images\fer_train_happy_Training_58783752.jpg,happiness,FER
data/processed\images\fer_train_happy_Training_55535283.jpg,happiness,FER
data/processed\images\raf_test_test_0534_aligned.jpg,happiness,RAF
data/processed\images\fer_train_surprise_Training_69540102.jpg,surprise,FER
data/processed\images\fer_train_surprise_Training_32348983.jpg,surprise,FER
data/processed\images\fer_train_neutral_Training_68549805.jpg,neutral,FER
data/processed\images\raf_train_train_11453_aligned.jpg,neutral,RAF
data/processed\images\fer_train_neutral_Training_79956097.jpg,neutral,FER
data/processed\images\fer_train_fear_Training_93951795.jpg,fear,FER
data/processed\images\fer_train_sad_Training_21686227.jpg,sadness,FER
data/processed\images\fer_train_neutral_Training_42211747.jpg,neutral,FER
data/processed\images\raf_train_train_00632_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_06662_aligned.jpg,sadness,RAF
data/processed\images\fer_train_angry_Training_16567582.jpg,anger,FER
data/processed\images\fer_train_sad_Training_84082932.jpg,sadness,FER
data/processed\images\raf_test_test_1399_aligned.jpg,sadness,RAF
data/processed\images\fer_train_fear_Training_38888096.jpg,fear,FER
data/processed\images\fer_train_angry_Training_50394577.jpg,anger,FER
data/processed\images\fer_train_happy_Training_42437925.jpg,happiness,FER
data/processed\images\raf_train_train_10821_aligned.jpg,neutral,RAF
data/processed\images\fer_train_fear_Training_40842938.jpg,fear,FER
data/processed\images\fer_train_angry_Training_88036365.jpg,anger,FER
data/processed\images\fer_train_happy_Training_88426239.jpg,happiness,FER
data/processed\images\fer_train_surprise_Training_19761162.jpg,surprise,FER
data/processed\images\fer_test_happy_PublicTest_24742457.jpg,happiness,FER
data/processed\images\fer_train_fear_Training_5652813.jpg,fear,FER
data/processed\images\fer_train_fear_Training_75623992.jpg,fear,FER
data/processed\images\raf_test_test_2971_aligned.jpg,neutral,RAF
data/processed\images\fer_train_happy_Training_83878071.jpg,happiness,FER
data/processed\images\raf_test_test_0706_aligned.jpg,surprise,RAF
data/processed\images\fer_train_neutral_Training_6874724.jpg,neutral,FER
data/processed\images\raf_train_train_06133_aligned.jpg,surprise,RAF
data/processed\images\fer_test_sad_PrivateTest_89849264.jpg,sadness,FER
data/processed\images\fer_train_surprise_Training_27230576.jpg,surprise,FER
data/processed\images\raf_test_test_2748_aligned.jpg,neutral,RAF
data/processed\images\raf_train_train_04165_aligned.jpg,happiness,RAF
data/processed\images\fer_train_angry_Training_73885415.jpg,anger,FER
data/processed\images\fer_test_neutral_PrivateTest_2960257.jpg,neutral,FER
data/processed\images\fer_train_fear_Training_66355016.jpg,fear,FER
data/processed\images\raf_train_train_03290_aligned.jpg,happiness,RAF
data/processed\images\fer_train_neutral_Training_20216242.jpg,neutral,FER
data/processed\images\fer_test_angry_PrivateTest_54071578.jpg,anger,FER
data/processed\images\fer_test_neutral_PrivateTest_5609721.jpg,neutral,FER
data/processed\images\fer_train_neutral_Training_16556996.jpg,neutral,FER
data/processed\images\fer_train_surprise_Training_95461460.jpg,surprise,FER
data/processed\images\raf_train_train_04046_aligned.jpg,sadness,RAF
data/processed\images\fer_train_angry_Training_11306820.jpg,anger,FER
data/processed\images\fer_train_neutral_Training_73938122.jpg,neutral,FER
data/processed\images\fer_test_happy_PrivateTest_68730680.jpg,happiness,FER
data/processed\images\raf_train_train_01818_aligned.jpg,happiness,RAF
data/processed\images\fer_train_neutral_Training_83223131.jpg,neutral,FER
data/processed\images\fer_train_fear_Training_98361271.jpg,fear,FER
data/processed\images\fer_test_sad_PrivateTest_38870366.jpg,sadness,FER
data/processed\images\fer_train_sad_Training_56718792.jpg,sadness,FER
data/processed\images\raf_train_train_03940_aligned.jpg,happiness,RAF
data/processed\images\fer_train_fear_Training_70856782.jpg,fear,FER
data/processed\images\fer_train_neutral_Training_73123108.jpg,neutral,FER
data/processed\images\raf_train_train_01711_aligned.jpg,happiness,RAF
data/processed\images\fer_train_angry_Training_35051145.jpg,anger,FER
data/processed\images\fer_train_angry_Training_80265236.jpg,anger,FER
data/processed\images\fer_train_surprise_Training_15916321.jpg,surprise,FER
data/processed\images\fer_test_surprise_PublicTest_15760011.jpg,surprise,FER
data/processed\images\fer_test_happy_PublicTest_10303060.jpg,happiness,FER
data/processed\images\fer_train_happy_Training_37261193.jpg,happiness,FER
data/processed\images\raf_train_train_02917_aligned.jpg,happiness,RAF
data/processed\images\fer_train_happy_Training_76853785.jpg,happiness,FER
data/processed\images\fer_test_fear_PublicTest_8577582.jpg,fear,FER
data/processed\images\ck_187.jpg,sadness,CK+
data/processed\images\fer_train_fear_Training_6732726.jpg,fear,FER
data/processed\images\raf_train_train_11497_aligned.jpg,neutral,RAF
data/processed\images\fer_train_sad_Training_68430686.jpg,sadness,FER
data/processed\images\fer_train_angry_Training_65927765.jpg,anger,FER
data/processed\images\fer_train_neutral_Training_25602436.jpg,neutral,FER
data/processed\images\fer_train_disgust_Training_55610052.jpg,disgust,FER
data/processed\images\raf_test_test_2183_aligned.jpg,surprise,RAF
data/processed\images\raf_train_train_01744_aligned.jpg,happiness,RAF
data/processed\images\fer_train_angry_Training_2861619.jpg,anger,FER
data/processed\images\fer_train_angry_Training_83998595.jpg,anger,FER
data/processed\images\fer_train_happy_Training_36557536.jpg,happiness,FER
data/processed\images\raf_train_train_08319_aligned.jpg,disgust,RAF
data/processed\images\fer_train_neutral_Training_68298637.jpg,neutral,FER
data/processed\images\fer_test_fear_PrivateTest_4212136.jpg,fear,FER
data/processed\images\fer_train_neutral_Training_37737361.jpg,neutral,FER
